pixel_id,lc
101210,cropland_rainfed
101316,cropland_rainfed
101445,cropland_rainfed
101446,cropland_rainfed
101447,cropland_rainfed
101448,cropland_rainfed
101450,cropland_rainfed
101451,cropland_rainfed
101453,cropland_rainfed
101454,cropland_rainfed
101456,cropland_rainfed
101465,cropland_rainfed
101491,cropland_rainfed
101500,cropland_rainfed
101536,cropland_rainfed
101558,cropland_rainfed
101564,cropland_rainfed
101565,cropland_rainfed
101566,cropland_rainfed
101572,cropland_rainfed
101573,cropland_rainfed
101577,cropland_rainfed
101579,cropland_rainfed
101589,cropland_rainfed
101591,cropland_rainfed
101592,cropland_rainfed
101597,cropland_rainfed
101604,cropland_rainfed
101606,cropland_rainfed
101608,cropland_rainfed
101623,cropland_rainfed
101628,cropland_rainfed
101638,cropland_rainfed
101639,cropland_rainfed
101662,cropland_rainfed
101666,cropland_rainfed
101668,cropland_rainfed
101669,cropland_rainfed
101670,cropland_rainfed
101671,cropland_rainfed
101672,cropland_rainfed
101674,cropland_rainfed
101678,cropland_rainfed
101680,cropland_rainfed
101681,cropland_rainfed
101683,cropland_rainfed
101688,cropland_rainfed
101690,cropland_rainfed
101691,cropland_rainfed
101693,cropland_rainfed
101694,cropland_rainfed
101695,cropland_rainfed
101697,cropland_rainfed
101698,cropland_rainfed
101699,cropland_rainfed
101700,cropland_rainfed
101701,cropland_rainfed
101702,cropland_rainfed
101703,cropland_rainfed
101704,cropland_rainfed
101705,cropland_rainfed
101707,cropland_rainfed
101708,cropland_rainfed
101709,cropland_rainfed
101710,cropland_rainfed
101711,cropland_rainfed
101712,cropland_rainfed
101713,cropland_rainfed
101714,cropland_rainfed
101715,cropland_rainfed
101716,cropland_rainfed
101717,cropland_rainfed
101720,cropland_rainfed
101721,cropland_rainfed
101767,cropland_rainfed
101768,cropland_rainfed
101779,cropland_rainfed
101784,cropland_rainfed
101785,cropland_rainfed
101790,cropland_rainfed
101793,cropland_rainfed
101872,cropland_rainfed
101892,cropland_rainfed
101907,cropland_rainfed
102025,cropland_rainfed
102026,cropland_rainfed
102029,cropland_rainfed
102030,cropland_rainfed
102031,cropland_rainfed
102032,cropland_rainfed
102033,cropland_rainfed
102034,cropland_rainfed
102037,cropland_rainfed
102049,cropland_rainfed
102050,cropland_rainfed
102054,cropland_rainfed
102058,cropland_rainfed
102062,cropland_rainfed
102077,cropland_rainfed
102088,cropland_rainfed
102109,cropland_rainfed
102113,cropland_rainfed
102117,cropland_rainfed
102130,cropland_rainfed
102136,cropland_rainfed
102138,cropland_rainfed
102147,cropland_rainfed
102149,cropland_rainfed
102150,cropland_rainfed
102151,cropland_rainfed
102152,cropland_rainfed
102154,cropland_rainfed
102158,cropland_rainfed
102159,cropland_rainfed
102160,cropland_rainfed
102161,cropland_rainfed
102170,cropland_rainfed
102173,cropland_rainfed
102188,cropland_rainfed
102193,cropland_rainfed
102194,cropland_rainfed
102205,cropland_rainfed
102209,cropland_rainfed
102210,cropland_rainfed
102213,cropland_rainfed
102214,cropland_rainfed
102216,cropland_rainfed
102217,cropland_rainfed
102222,cropland_rainfed
102223,cropland_rainfed
102248,cropland_rainfed
102252,cropland_rainfed
102254,cropland_rainfed
102255,cropland_rainfed
102259,cropland_rainfed
102261,cropland_rainfed
102263,cropland_rainfed
102266,cropland_rainfed
102267,cropland_rainfed
102270,cropland_rainfed
102272,cropland_rainfed
102273,cropland_rainfed
102274,cropland_rainfed
102275,cropland_rainfed
102277,cropland_rainfed
102278,cropland_rainfed
102279,cropland_rainfed
102281,cropland_rainfed
102283,cropland_rainfed
102284,cropland_rainfed
102285,cropland_rainfed
102286,cropland_rainfed
102287,cropland_rainfed
102288,cropland_rainfed
102290,cropland_rainfed
102291,cropland_rainfed
102292,cropland_rainfed
102293,cropland_rainfed
102294,cropland_rainfed
102295,cropland_rainfed
102296,cropland_rainfed
102297,cropland_rainfed
102298,cropland_rainfed
102299,cropland_rainfed
102302,cropland_rainfed
102303,cropland_rainfed
102304,cropland_rainfed
102350,cropland_rainfed
102362,cropland_rainfed
102364,cropland_rainfed
102367,cropland_rainfed
102368,cropland_rainfed
102373,cropland_rainfed
102375,cropland_rainfed
102473,cropland_rainfed
102474,cropland_rainfed
102490,cropland_rainfed
102609,cropland_rainfed
102610,cropland_rainfed
102611,cropland_rainfed
102612,cropland_rainfed
102613,cropland_rainfed
102617,cropland_rainfed
102620,cropland_rainfed
102660,cropland_rainfed
102661,cropland_rainfed
102673,cropland_rainfed
102695,cropland_rainfed
102696,cropland_rainfed
102700,cropland_rainfed
102714,cropland_rainfed
102717,cropland_rainfed
102722,cropland_rainfed
102732,cropland_rainfed
102733,cropland_rainfed
102734,cropland_rainfed
102735,cropland_rainfed
102736,cropland_rainfed
102737,cropland_rainfed
102738,cropland_rainfed
102739,cropland_rainfed
102740,cropland_rainfed
102741,cropland_rainfed
102742,cropland_rainfed
102743,cropland_rainfed
102744,cropland_rainfed
102745,cropland_rainfed
102746,cropland_rainfed
102748,cropland_rainfed
102752,cropland_rainfed
102759,cropland_rainfed
102760,cropland_rainfed
102761,cropland_rainfed
102762,cropland_rainfed
102763,cropland_rainfed
102778,cropland_rainfed
102780,cropland_rainfed
102781,cropland_rainfed
102785,cropland_rainfed
102787,cropland_rainfed
102790,cropland_rainfed
102793,cropland_rainfed
102796,cropland_rainfed
102801,cropland_rainfed
102803,cropland_rainfed
102804,cropland_rainfed
102833,cropland_rainfed
102834,cropland_rainfed
102836,cropland_rainfed
102838,cropland_rainfed
102839,cropland_rainfed
102840,cropland_rainfed
102841,cropland_rainfed
102845,cropland_rainfed
102847,cropland_rainfed
102849,cropland_rainfed
102854,cropland_rainfed
102855,cropland_rainfed
102856,cropland_rainfed
102857,cropland_rainfed
102858,cropland_rainfed
102859,cropland_rainfed
102860,cropland_rainfed
102863,cropland_rainfed
102865,cropland_rainfed
102866,cropland_rainfed
102868,cropland_rainfed
102869,cropland_rainfed
102870,cropland_rainfed
102871,cropland_rainfed
102872,cropland_rainfed
102873,cropland_rainfed
102874,cropland_rainfed
102875,cropland_rainfed
102876,cropland_rainfed
102877,cropland_rainfed
102878,cropland_rainfed
102879,cropland_rainfed
102881,cropland_rainfed
102882,cropland_rainfed
102883,cropland_rainfed
102884,cropland_rainfed
102885,cropland_rainfed
102886,cropland_rainfed
102887,cropland_rainfed
102888,cropland_rainfed
102925,cropland_rainfed
102927,cropland_rainfed
102932,cropland_rainfed
102936,cropland_rainfed
102947,cropland_rainfed
102949,cropland_rainfed
102950,cropland_rainfed
102952,cropland_rainfed
102955,cropland_rainfed
102957,cropland_rainfed
103044,cropland_rainfed
103055,cropland_rainfed
103057,cropland_rainfed
103191,cropland_rainfed
103192,cropland_rainfed
103193,cropland_rainfed
103194,cropland_rainfed
103198,cropland_rainfed
103200,cropland_rainfed
103204,cropland_rainfed
103215,cropland_rainfed
103228,cropland_rainfed
103241,cropland_rainfed
103243,cropland_rainfed
103244,cropland_rainfed
103259,cropland_rainfed
103262,cropland_rainfed
103281,cropland_rainfed
103298,cropland_rainfed
103299,cropland_rainfed
103303,cropland_rainfed
103311,cropland_rainfed
103315,cropland_rainfed
103316,cropland_rainfed
103317,cropland_rainfed
103318,cropland_rainfed
103319,cropland_rainfed
103321,cropland_rainfed
103322,cropland_rainfed
103323,cropland_rainfed
103324,cropland_rainfed
103326,cropland_rainfed
103327,cropland_rainfed
103329,cropland_rainfed
103335,cropland_rainfed
103336,cropland_rainfed
103348,cropland_rainfed
103351,cropland_rainfed
103367,cropland_rainfed
103374,cropland_rainfed
103375,cropland_rainfed
103381,cropland_rainfed
103385,cropland_rainfed
103407,cropland_rainfed
103415,cropland_rainfed
103416,cropland_rainfed
103417,cropland_rainfed
103418,cropland_rainfed
103419,cropland_rainfed
103420,cropland_rainfed
103422,cropland_rainfed
103424,cropland_rainfed
103426,cropland_rainfed
103427,cropland_rainfed
103428,cropland_rainfed
103431,cropland_rainfed
103432,cropland_rainfed
103433,cropland_rainfed
103437,cropland_rainfed
103438,cropland_rainfed
103439,cropland_rainfed
103440,cropland_rainfed
103441,cropland_rainfed
103442,cropland_rainfed
103443,cropland_rainfed
103446,cropland_rainfed
103447,cropland_rainfed
103450,cropland_rainfed
103451,cropland_rainfed
103452,cropland_rainfed
103453,cropland_rainfed
103454,cropland_rainfed
103455,cropland_rainfed
103456,cropland_rainfed
103457,cropland_rainfed
103458,cropland_rainfed
103461,cropland_rainfed
103462,cropland_rainfed
103465,cropland_rainfed
103466,cropland_rainfed
103468,cropland_rainfed
103470,cropland_rainfed
103502,cropland_rainfed
103506,cropland_rainfed
103510,cropland_rainfed
103511,cropland_rainfed
103516,cropland_rainfed
103525,cropland_rainfed
103528,cropland_rainfed
103532,cropland_rainfed
103533,cropland_rainfed
103534,cropland_rainfed
103537,cropland_rainfed
103538,cropland_rainfed
103540,cropland_rainfed
103545,cropland_rainfed
103630,cropland_rainfed
103638,cropland_rainfed
103656,cropland_rainfed
103776,cropland_rainfed
103777,cropland_rainfed
103778,cropland_rainfed
103779,cropland_rainfed
103795,cropland_rainfed
103811,cropland_rainfed
103845,cropland_rainfed
103846,cropland_rainfed
103877,cropland_rainfed
103892,cropland_rainfed
103896,cropland_rainfed
103897,cropland_rainfed
103898,cropland_rainfed
103902,cropland_rainfed
103903,cropland_rainfed
103904,cropland_rainfed
103905,cropland_rainfed
103906,cropland_rainfed
103907,cropland_rainfed
103908,cropland_rainfed
103911,cropland_rainfed
103920,cropland_rainfed
103929,cropland_rainfed
103932,cropland_rainfed
103933,cropland_rainfed
103934,cropland_rainfed
103935,cropland_rainfed
103944,cropland_rainfed
103946,cropland_rainfed
103950,cropland_rainfed
103952,cropland_rainfed
103953,cropland_rainfed
103956,cropland_rainfed
103957,cropland_rainfed
103965,cropland_rainfed
103967,cropland_rainfed
103969,cropland_rainfed
103974,cropland_rainfed
103979,cropland_rainfed
103984,cropland_rainfed
103996,cropland_rainfed
104000,cropland_rainfed
104001,cropland_rainfed
104002,cropland_rainfed
104004,cropland_rainfed
104005,cropland_rainfed
104006,cropland_rainfed
104007,cropland_rainfed
104009,cropland_rainfed
104010,cropland_rainfed
104012,cropland_rainfed
104014,cropland_rainfed
104015,cropland_rainfed
104020,cropland_rainfed
104021,cropland_rainfed
104022,cropland_rainfed
104023,cropland_rainfed
104024,cropland_rainfed
104025,cropland_rainfed
104026,cropland_rainfed
104027,cropland_rainfed
104029,cropland_rainfed
104034,cropland_rainfed
104035,cropland_rainfed
104037,cropland_rainfed
104038,cropland_rainfed
104039,cropland_rainfed
104040,cropland_rainfed
104041,cropland_rainfed
104045,cropland_rainfed
104046,cropland_rainfed
104047,cropland_rainfed
104048,cropland_rainfed
104049,cropland_rainfed
104050,cropland_rainfed
104054,cropland_rainfed
104091,cropland_rainfed
104095,cropland_rainfed
104096,cropland_rainfed
104111,cropland_rainfed
104113,cropland_rainfed
104114,cropland_rainfed
104116,cropland_rainfed
104118,cropland_rainfed
104121,cropland_rainfed
104122,cropland_rainfed
104126,cropland_rainfed
104128,cropland_rainfed
104215,cropland_rainfed
104357,cropland_rainfed
104360,cropland_rainfed
104361,cropland_rainfed
104369,cropland_rainfed
104370,cropland_rainfed
104371,cropland_rainfed
104373,cropland_rainfed
104378,cropland_rainfed
104379,cropland_rainfed
104382,cropland_rainfed
104383,cropland_rainfed
104395,cropland_rainfed
104400,cropland_rainfed
104408,cropland_rainfed
104430,cropland_rainfed
104432,cropland_rainfed
104434,cropland_rainfed
104436,cropland_rainfed
104446,cropland_rainfed
104467,cropland_rainfed
104475,cropland_rainfed
104478,cropland_rainfed
104480,cropland_rainfed
104482,cropland_rainfed
104483,cropland_rainfed
104485,cropland_rainfed
104486,cropland_rainfed
104489,cropland_rainfed
104490,cropland_rainfed
104494,cropland_rainfed
104501,cropland_rainfed
104502,cropland_rainfed
104503,cropland_rainfed
104506,cropland_rainfed
104517,cropland_rainfed
104519,cropland_rainfed
104520,cropland_rainfed
104530,cropland_rainfed
104531,cropland_rainfed
104533,cropland_rainfed
104534,cropland_rainfed
104538,cropland_rainfed
104541,cropland_rainfed
104546,cropland_rainfed
104547,cropland_rainfed
104548,cropland_rainfed
104553,cropland_rainfed
104558,cropland_rainfed
104571,cropland_rainfed
104584,cropland_rainfed
104586,cropland_rainfed
104587,cropland_rainfed
104588,cropland_rainfed
104589,cropland_rainfed
104590,cropland_rainfed
104591,cropland_rainfed
104592,cropland_rainfed
104594,cropland_rainfed
104595,cropland_rainfed
104601,cropland_rainfed
104602,cropland_rainfed
104605,cropland_rainfed
104606,cropland_rainfed
104607,cropland_rainfed
104609,cropland_rainfed
104610,cropland_rainfed
104611,cropland_rainfed
104612,cropland_rainfed
104617,cropland_rainfed
104618,cropland_rainfed
104621,cropland_rainfed
104622,cropland_rainfed
104623,cropland_rainfed
104624,cropland_rainfed
104625,cropland_rainfed
104630,cropland_rainfed
104673,cropland_rainfed
104676,cropland_rainfed
104677,cropland_rainfed
104680,cropland_rainfed
104691,cropland_rainfed
104693,cropland_rainfed
104694,cropland_rainfed
104695,cropland_rainfed
104696,cropland_rainfed
104698,cropland_rainfed
104699,cropland_rainfed
104704,cropland_rainfed
104707,cropland_rainfed
104940,cropland_rainfed
104942,cropland_rainfed
104955,cropland_rainfed
104960,cropland_rainfed
104962,cropland_rainfed
104963,cropland_rainfed
104977,cropland_rainfed
104980,cropland_rainfed
104985,cropland_rainfed
105023,cropland_rainfed
105027,cropland_rainfed
105032,cropland_rainfed
105034,cropland_rainfed
105036,cropland_rainfed
105058,cropland_rainfed
105060,cropland_rainfed
105061,cropland_rainfed
105063,cropland_rainfed
105064,cropland_rainfed
105065,cropland_rainfed
105066,cropland_rainfed
105067,cropland_rainfed
105068,cropland_rainfed
105072,cropland_rainfed
105077,cropland_rainfed
105082,cropland_rainfed
105086,cropland_rainfed
105098,cropland_rainfed
105100,cropland_rainfed
105101,cropland_rainfed
105102,cropland_rainfed
105125,cropland_rainfed
105127,cropland_rainfed
105128,cropland_rainfed
105131,cropland_rainfed
105132,cropland_rainfed
105133,cropland_rainfed
105134,cropland_rainfed
105136,cropland_rainfed
105138,cropland_rainfed
105141,cropland_rainfed
105142,cropland_rainfed
105143,cropland_rainfed
105150,cropland_rainfed
105153,cropland_rainfed
105160,cropland_rainfed
105161,cropland_rainfed
105162,cropland_rainfed
105163,cropland_rainfed
105164,cropland_rainfed
105165,cropland_rainfed
105166,cropland_rainfed
105167,cropland_rainfed
105168,cropland_rainfed
105169,cropland_rainfed
105170,cropland_rainfed
105171,cropland_rainfed
105172,cropland_rainfed
105174,cropland_rainfed
105175,cropland_rainfed
105177,cropland_rainfed
105178,cropland_rainfed
105181,cropland_rainfed
105182,cropland_rainfed
105185,cropland_rainfed
105187,cropland_rainfed
105189,cropland_rainfed
105190,cropland_rainfed
105191,cropland_rainfed
105192,cropland_rainfed
105193,cropland_rainfed
105194,cropland_rainfed
105195,cropland_rainfed
105196,cropland_rainfed
105197,cropland_rainfed
105201,cropland_rainfed
105202,cropland_rainfed
105203,cropland_rainfed
105204,cropland_rainfed
105205,cropland_rainfed
105206,cropland_rainfed
105207,cropland_rainfed
105208,cropland_rainfed
105209,cropland_rainfed
105210,cropland_rainfed
105211,cropland_rainfed
105213,cropland_rainfed
105214,cropland_rainfed
105217,cropland_rainfed
105260,cropland_rainfed
105279,cropland_rainfed
105284,cropland_rainfed
105285,cropland_rainfed
105287,cropland_rainfed
105523,cropland_rainfed
105536,cropland_rainfed
105538,cropland_rainfed
105539,cropland_rainfed
105547,cropland_rainfed
105548,cropland_rainfed
105551,cropland_rainfed
105553,cropland_rainfed
105559,cropland_rainfed
105562,cropland_rainfed
105565,cropland_rainfed
105573,cropland_rainfed
105574,cropland_rainfed
105575,cropland_rainfed
105580,cropland_rainfed
105581,cropland_rainfed
105595,cropland_rainfed
105601,cropland_rainfed
105616,cropland_rainfed
105618,cropland_rainfed
105626,cropland_rainfed
105646,cropland_rainfed
105647,cropland_rainfed
105649,cropland_rainfed
105650,cropland_rainfed
105651,cropland_rainfed
105654,cropland_rainfed
105655,cropland_rainfed
105656,cropland_rainfed
105657,cropland_rainfed
105658,cropland_rainfed
105662,cropland_rainfed
105668,cropland_rainfed
105672,cropland_rainfed
105673,cropland_rainfed
105685,cropland_rainfed
105686,cropland_rainfed
105695,cropland_rainfed
105703,cropland_rainfed
105704,cropland_rainfed
105708,cropland_rainfed
105709,cropland_rainfed
105713,cropland_rainfed
105716,cropland_rainfed
105718,cropland_rainfed
105720,cropland_rainfed
105721,cropland_rainfed
105725,cropland_rainfed
105729,cropland_rainfed
105733,cropland_rainfed
105734,cropland_rainfed
105742,cropland_rainfed
105743,cropland_rainfed
105744,cropland_rainfed
105748,cropland_rainfed
105750,cropland_rainfed
105751,cropland_rainfed
105752,cropland_rainfed
105753,cropland_rainfed
105754,cropland_rainfed
105756,cropland_rainfed
105757,cropland_rainfed
105758,cropland_rainfed
105759,cropland_rainfed
105762,cropland_rainfed
105764,cropland_rainfed
105765,cropland_rainfed
105767,cropland_rainfed
105768,cropland_rainfed
105769,cropland_rainfed
105770,cropland_rainfed
105773,cropland_rainfed
105776,cropland_rainfed
105777,cropland_rainfed
105778,cropland_rainfed
105779,cropland_rainfed
105780,cropland_rainfed
105781,cropland_rainfed
105786,cropland_rainfed
105787,cropland_rainfed
105788,cropland_rainfed
105789,cropland_rainfed
105790,cropland_rainfed
105792,cropland_rainfed
105793,cropland_rainfed
105795,cropland_rainfed
105796,cropland_rainfed
105797,cropland_rainfed
105798,cropland_rainfed
105799,cropland_rainfed
105842,cropland_rainfed
105843,cropland_rainfed
105844,cropland_rainfed
105845,cropland_rainfed
105865,cropland_rainfed
105872,cropland_rainfed
105873,cropland_rainfed
105874,cropland_rainfed
105875,cropland_rainfed
106106,cropland_rainfed
106107,cropland_rainfed
106148,cropland_rainfed
106156,cropland_rainfed
106158,cropland_rainfed
106159,cropland_rainfed
